id_credito,id_cliente,fecha_desembolso,producto,canal,monto,plazo_meses,tasa_ea,estado,dias_mora
CRED01300,CLI0599,2022-10-27,Plus,Digital,3900000.0,12,2.05,Cancelado,0
CRED01301,CLI0112,2021-03-28,Plus,Digital,4000000.0,36,1.98,Cancelado,0
CRED01302,CLI0160,2021-01-20,Express,Digital,2500000.0,48,2.42,Al día,0
CRED01303,CLI0109,2023-02-18,Express,Convenio Empresa,2200000.0,36,2.32,Al día,0
CRED01304,CLI0169,2023-06-10,Express,Digital,3500000.0,12,2.32,Cancelado,0
CRED01305,CLI0461,2023-11-13,Express,Convenio Empresa,1700000.0,24,1.65,Al día,0
CRED01306,CLI0478,2022-12-12,Express,Televentas,1200000.0,48,2.86,En mora,176
CRED01307,CLI0322,2022-12-25,Plus,Televentas,3700000.0,24,2.32,En mora,99
CRED01308,CLI0417,2023-12-30,Express,Televentas,1900000.0,18,2.9,Al día,0
CRED01309,CLI0124,2023-02-02,Express,Convenio Empresa,2400000.0,24,2.9,Al día,0
CRED01310,CLI0549,2023-12-09,Express,Digital,900000.0,48,2.04,Al día,0
CRED01311,CLI0367,2020-08-21,Express,Digital,1600000.0,12,1.51,Al día,0
CRED01312,CLI0789,2022-05-04,Empresarial,Televentas,15900000.0,24,3.05,En mora,176
CRED01313,CLI0213,2022-08-01,Empresarial,Digital,9100000.0,36,2.79,Cancelado,0
CRED01314,CLI0463,2020-06-05,Plus,Televentas,5500000.0,36,1.68,En mora,29
CRED01315,CLI0316,2020-08-26,Express,Televentas,2000000.0,36,2.69,Al día,0
CRED01316,CLI0475,2020-09-25,Plus,Televentas,5600000.0,36,1.53,Al día,0
CRED01317,CLI0272,2020-02-05,Plus,Televentas,3000000.0,12,1.55,Al día,0
CRED01318,CLI0123,2022-09-09,Plus,Televentas,3000000.0,18,2.39,Al día,0
CRED01319,CLI0093,2021-12-14,Express,Convenio Empresa,1600000.0,36,1.66,Al día,0
CRED01320,CLI0162,2021-09-30,Plus,Convenio Empresa,2300000.0,12,3.14,Al día,0
CRED01321,CLI0703,2023-11-16,Plus,Televentas,3600000.0,36,3.02,Al día,0
CRED01322,CLI0312,2022-01-12,Plus,Convenio Empresa,4400000.0,36,2.6,Castigado,341
CRED01323,CLI0722,2020-10-11,Plus,Referido,7500000.0,18,1.61,Al día,0
CRED01324,CLI0714,2022-06-24,Express,Televentas,1900000.0,24,2.05,En mora,44
CRED01325,CLI0618,2023-05-08,Plus,Televentas,5000000.0,24,2.13,Al día,0
CRED01326,CLI0042,2022-12-07,Express,Convenio Empresa,2600000.0,18,2.32,Al día,0
CRED01327,CLI0221,2021-12-01,Plus,Televentas,2800000.0,24,1.79,En mora,29
CRED01328,CLI0336,2020-12-18,Express,Digital,1500000.0,48,2.48,En mora,58
CRED01329,CLI0152,2023-12-24,Express,Referido,4300000.0,24,2.24,Al día,0
CRED01330,CLI0094,2021-09-15,Express,Digital,1600000.0,36,3.11,Al día,0
CRED01331,CLI0729,2020-02-28,Plus,Convenio Empresa,5900000.0,12,3.09,Al día,0
CRED01332,CLI0255,2020-08-30,Express,Convenio Empresa,2400000.0,12,2.46,Al día,0
CRED01333,CLI0365,2021-03-31,Plus,Sucursal,2400000.0,12,2.6,Cancelado,0
CRED01334,CLI0406,2020-09-20,Plus,Digital,4500000.0,36,1.73,Al día,0
CRED01335,CLI0526,2023-11-22,Express,Televentas,1700000.0,24,1.88,Al día,0
CRED01336,CLI0051,2020-10-18,Express,Televentas,1900000.0,18,3.03,Cancelado,0
CRED01337,CLI0694,2023-11-10,Express,Digital,1200000.0,36,2.69,Al día,0
CRED01338,CLI0307,2021-04-09,Empresarial,Digital,7000000.0,18,1.82,Al día,0
CRED01339,CLI0267,2021-09-21,Plus,Televentas,3400000.0,18,2.47,Al día,0
CRED01340,CLI0179,2020-09-13,Express,Televentas,1600000.0,24,3.09,Al día,0
CRED01341,CLI0032,2021-03-05,Express,Digital,2600000.0,18,2.09,Al día,0
CRED01342,CLI0415,2020-09-23,Plus,Televentas,7500000.0,24,1.82,Al día,0
CRED01343,CLI0464,2020-06-09,Empresarial,Convenio Empresa,14900000.0,18,3.1,Al día,0
CRED01344,CLI0570,2022-05-20,Plus,Convenio Empresa,5400000.0,24,2.28,En mora,27
CRED01345,CLI0767,2023-11-15,Plus,Referido,2800000.0,48,2.21,En mora,73
CRED01346,CLI0564,2020-08-16,Express,Televentas,1400000.0,48,,Al día,0
CRED01347,CLI0256,2020-06-08,Express,Sucursal,1800000.0,48,3.02,Al día,0
CRED01348,CLI0097,2020-02-08,Express,Referido,1300000.0,48,2.94,Al día,0
CRED01349,CLI0474,2022-09-18,Express,Digital,2000000.0,24,2.19,Al día,0
CRED01350,CLI0105,2022-06-02,Express,Digital,2200000.0,36,1.55,En mora,92
CRED01351,CLI0144,2020-03-28,Express,Televentas,2000000.0,24,2.26,Al día,0
CRED01352,CLI0125,2021-02-06,Express,Televentas,2400000.0,36,1.81,Al día,0
CRED01353,CLI0013,2020-08-08,Empresarial,Televentas,7500000.0,24,1.74,Al día,0
CRED01354,CLI0064,2020-03-08,Plus,Televentas,5500000.0,12,2.17,Al día,0
CRED01355,CLI0800,2023-09-13,Plus,Convenio Empresa,3100000.0,36,1.67,Al día,0
CRED01356,CLI0228,2022-11-17,Plus,Televentas,2900000.0,36,3.13,En mora,20
CRED01357,CLI0134,2023-04-29,Express,Digital,2000000.0,48,1.58,Cancelado,0
CRED01358,CLI0203,2020-05-01,Plus,Referido,,18,2.18,Cancelado,0
CRED01359,CLI0411,2022-08-18,Express,Digital,2000000.0,18,1.78,Cancelado,0
CRED01360,CLI0382,2020-08-31,Plus,Sucursal,4000000.0,18,2.67,Cancelado,0
CRED01361,CLI0703,2021-06-02,Express,Digital,1800000.0,24,1.63,Al día,0
CRED01362,CLI0646,2020-03-29,Empresarial,Sucursal,10200000.0,12,2.43,Al día,0
CRED01363,CLI0661,2020-05-15,Express,Digital,1000000.0,24,2.81,En mora,158
CRED01364,CLI0087,2021-09-09,Express,Digital,1000000.0,18,3.12,Al día,0
CRED01365,CLI0597,2023-09-29,Empresarial,Digital,9600000.0,18,2.69,Al día,0
CRED01366,CLI0601,2020-01-22,Express,Convenio Empresa,1700000.0,36,,Al día,0
CRED01367,CLI0266,2020-07-16,Plus,Referido,4000000.0,48,1.65,Al día,0
CRED01368,CLI0077,2020-09-10,Plus,Televentas,5100000.0,12,2.74,Al día,0
CRED01369,CLI0023,2023-05-17,Plus,Referido,3700000.0,24,1.87,Al día,0
CRED01370,CLI0067,2021-02-24,Empresarial,Televentas,11600000.0,12,2.26,Al día,0
CRED01371,CLI0203,2023-04-18,Empresarial,Televentas,,12,3.16,Cancelado,0
CRED01372,CLI0662,2021-02-13,Express,Referido,3400000.0,36,2.89,Al día,0
CRED01373,CLI0455,2021-01-13,Plus,Digital,4100000.0,36,2.94,Cancelado,0
CRED01374,CLI0132,2023-10-05,Plus,Digital,9100000.0,36,2.96,Al día,0
CRED01375,CLI0095,2021-12-20,Plus,Referido,4500000.0,24,2.55,Al día,0
CRED01376,CLI0340,2020-02-29,Express,Referido,1500000.0,48,2.76,Al día,0
CRED01377,CLI0126,2020-07-04,Plus,Sucursal,2900000.0,18,2.11,Al día,0
CRED01378,CLI0044,2020-10-25,Empresarial,Referido,6400000.0,18,3.2,Al día,0
CRED01379,CLI0473,2021-07-22,Empresarial,Digital,7300000.0,12,1.98,En mora,86
CRED01380,CLI0052,2023-04-02,Express,Convenio Empresa,1100000.0,36,2.5,En mora,31
CRED01381,CLI0173,2021-12-13,Express,Televentas,1900000.0,18,1.98,Cancelado,0
CRED01382,CLI0588,2021-12-22,Express,Sucursal,1300000.0,18,1.69,Al día,0
CRED01383,CLI0444,2020-11-24,Plus,Televentas,4300000.0,36,2.46,Al día,0
CRED01384,CLI0742,2022-10-22,Plus,Televentas,6300000.0,12,2.1,Al día,0
CRED01385,CLI0405,2023-06-09,Express,Televentas,1600000.0,12,2.49,Al día,0
CRED01386,CLI0509,2021-05-10,Express,Digital,3700000.0,12,2.45,Al día,0
CRED01387,CLI0031,2022-10-31,Express,Digital,1000000.0,12,2.42,Al día,0
CRED01388,CLI0392,2023-03-13,Express,Referido,1500000.0,36,1.71,Al día,0
CRED01389,CLI0700,2020-05-19,Empresarial,Convenio Empresa,8400000.0,24,2.25,Al día,0
CRED01390,CLI0437,2020-07-21,Plus,Digital,5500000.0,18,2.88,Al día,0
CRED01391,CLI0177,2023-03-30,Express,Convenio Empresa,700000.0,18,2.04,Al día,0
CRED01392,CLI0363,2020-01-29,Plus,Televentas,2400000.0,36,2.25,Al día,0
CRED01393,CLI0220,2022-12-19,Express,Televentas,1600000.0,24,2.34,En mora,93
CRED01394,CLI0192,2021-03-20,Empresarial,Digital,15600000.0,36,2.97,Al día,0
CRED01395,CLI0282,2021-01-27,Express,Referido,1800000.0,24,,Al día,0
CRED01396,CLI0287,2021-07-31,Express,Convenio Empresa,900000.0,18,,Al día,0
CRED01397,CLI0457,2020-12-17,Express,Televentas,1000000.0,60,2.97,Al día,0
CRED01398,CLI0153,2023-01-05,Plus,Televentas,7200000.0,24,2.91,En mora,22
CRED01399,CLI0036,2020-01-09,Plus,Digital,3200000.0,12,2.78,En mora,12
CRED01400,CLI0629,2020-07-21,Plus,Televentas,2900000.0,24,2.29,Al día,0
CRED01401,CLI0635,2021-03-14,Express,Digital,2900000.0,18,2.79,Al día,0
CRED01402,CLI0632,2022-10-29,Express,Digital,,18,,Cancelado,0
CRED01403,CLI0252,2023-12-20,Express,Convenio Empresa,2700000.0,48,2.75,Al día,0
CRED01404,CLI0663,2022-08-30,Plus,Referido,2900000.0,48,3.0,En mora,155
CRED01405,CLI0303,2022-01-20,Express,Televentas,900000.0,18,3.01,Al día,0
CRED01406,CLI0511,2023-11-30,Plus,Digital,4200000.0,24,2.27,Al día,0
CRED01407,CLI0422,2023-04-22,Empresarial,Televentas,10900000.0,36,2.96,En mora,39
CRED01408,CLI0564,2021-01-14,Empresarial,Referido,11000000.0,18,1.67,Al día,0
CRED01409,CLI0491,2022-06-19,Express,Convenio Empresa,2900000.0,24,1.67,Al día,0
CRED01410,CLI0063,2023-10-11,Express,Referido,800000.0,36,2.43,Al día,0
CRED01411,CLI0090,2020-08-07,Express,Televentas,2300000.0,36,2.61,Al día,0
CRED01412,CLI0287,2021-01-05,Plus,Convenio Empresa,2700000.0,36,1.76,En mora,46
CRED01413,CLI0393,2021-12-27,Plus,Digital,5400000.0,36,2.3,Al día,0
CRED01414,CLI0141,2022-02-16,Express,Digital,1300000.0,60,1.66,Al día,0
CRED01415,CLI0430,2022-05-18,Express,Digital,1200000.0,18,2.52,Cancelado,0
CRED01416,CLI0205,2021-03-14,Plus,Televentas,3200000.0,48,2.95,Al día,0
CRED01417,CLI0659,2022-11-19,Empresarial,Referido,,12,2.75,Al día,0
CRED01418,CLI0539,2021-04-11,Express,Referido,1600000.0,18,2.14,En mora,110
CRED01419,CLI0256,2022-04-14,Plus,Digital,3000000.0,12,3.19,Castigado,361
CRED01420,CLI0646,2020-08-19,Express,Digital,2200000.0,36,2.63,Al día,0
CRED01421,CLI0557,2021-10-05,Express,Digital,2100000.0,12,2.89,Al día,0
CRED01422,CLI0020,2020-09-10,Empresarial,Digital,16300000.0,48,2.64,En mora,86
CRED01423,CLI0392,2022-08-12,Plus,Televentas,4500000.0,36,3.18,En mora,154
CRED01424,CLI0731,2020-08-13,Plus,Referido,4800000.0,12,2.9,En mora,47
CRED01425,CLI0368,2022-11-30,Express,Sucursal,2800000.0,36,2.38,Al día,0
CRED01426,CLI0492,2020-10-05,Plus,Convenio Empresa,3200000.0,48,2.12,Al día,0
CRED01427,CLI0558,2022-10-12,Express,Referido,900000.0,36,2.66,Al día,0
CRED01428,CLI0497,2022-01-09,Express,Televentas,1800000.0,12,2.5,Cancelado,0
CRED01429,CLI0353,2023-12-14,Plus,Digital,2400000.0,48,2.57,Cancelado,0
CRED01430,CLI0580,2021-08-13,Express,Televentas,4300000.0,36,2.08,Al día,0
CRED01431,CLI0515,2023-02-15,Plus,Televentas,6600000.0,24,2.23,Al día,0
CRED01432,CLI0330,2020-03-24,Plus,Convenio Empresa,8500000.0,18,2.45,Al día,0
CRED01433,CLI0398,2020-06-17,Express,Digital,1700000.0,24,2.93,Castigado,307
CRED01434,CLI0277,2021-11-02,Express,Digital,2000000.0,48,2.8,Al día,0
CRED01435,CLI0185,2022-10-08,Express,Digital,1400000.0,18,1.7,Al día,0
CRED01436,CLI0027,2020-08-24,Express,Sucursal,2300000.0,12,1.92,Al día,0
CRED01437,CLI0327,2022-02-27,Plus,Televentas,2600000.0,48,1.55,Al día,0
CRED01438,CLI0612,2021-08-03,Plus,Convenio Empresa,1600000.0,12,1.51,Al día,0
CRED01439,CLI0225,2022-07-24,Express,Convenio Empresa,1200000.0,48,1.88,En mora,39
CRED01440,CLI0031,2023-05-14,Express,Digital,900000.0,18,2.86,En mora,171
CRED01441,CLI0798,2021-09-30,Plus,Televentas,6700000.0,24,3.04,Al día,0
CRED01442,CLI0288,2023-11-08,Plus,Referido,7500000.0,12,2.17,Al día,0
CRED01443,CLI0060,2022-06-28,Express,Televentas,900000.0,48,2.46,Cancelado,0
CRED01444,CLI0484,2021-04-07,Express,Sucursal,2700000.0,36,2.7,Al día,0
CRED01445,CLI0543,2023-02-08,Plus,Digital,5600000.0,48,3.12,Al día,0
CRED01446,CLI0367,2022-04-14,Express,Digital,900000.0,36,3.05,Cancelado,0
CRED01447,CLI0786,2021-08-18,Express,Referido,1400000.0,18,1.6,En mora,176
CRED01448,CLI0599,2022-05-26,Plus,Referido,3300000.0,18,,En mora,78
CRED01449,CLI0239,2021-01-21,Plus,Sucursal,5200000.0,24,1.58,Al día,0
CRED01450,CLI0164,2020-05-22,Plus,Convenio Empresa,2600000.0,36,2.55,Al día,0
CRED01451,CLI0103,2022-09-01,Plus,Sucursal,3900000.0,48,2.71,Al día,0
CRED01452,CLI0254,2023-10-22,Plus,Convenio Empresa,3100000.0,24,2.02,Al día,0
CRED01453,CLI0673,2022-01-22,Express,Referido,2000000.0,36,2.95,En mora,160
CRED01454,CLI0247,2021-01-02,Express,Televentas,1500000.0,60,2.27,Al día,0
CRED01455,CLI0273,2020-01-27,Express,Digital,1300000.0,18,3.2,En mora,74
CRED01456,CLI0547,2023-10-12,Express,Sucursal,1500000.0,48,1.5,Al día,0
CRED01457,CLI0755,2022-10-03,Plus,Televentas,8100000.0,24,1.69,Al día,0
CRED01458,CLI0058,2023-10-08,Empresarial,Televentas,8700000.0,36,2.01,Castigado,268
CRED01459,CLI0783,2020-08-03,Empresarial,Televentas,7200000.0,18,1.54,Al día,0
CRED01460,CLI0225,2022-03-22,Plus,Televentas,4900000.0,18,2.83,Al día,0
CRED01461,CLI0590,2022-06-16,Express,Televentas,1500000.0,12,1.59,Al día,0
CRED01462,CLI0398,2022-12-06,Express,Digital,900000.0,60,2.77,Al día,0
CRED01463,CLI0364,2023-09-10,Plus,Referido,8700000.0,36,1.59,Al día,0
CRED01464,CLI0178,2023-10-17,Plus,Televentas,3500000.0,12,1.93,Al día,0
CRED01465,CLI0181,2020-06-23,Plus,Televentas,3500000.0,60,2.93,Al día,0
CRED01466,CLI0243,2020-09-01,Plus,Digital,4200000.0,36,3.12,En mora,27
CRED01467,CLI0607,2020-10-20,Plus,Digital,7300000.0,48,2.2,Al día,0
CRED01468,CLI0326,2022-03-19,Plus,Digital,2200000.0,12,3.15,Al día,0
CRED01469,CLI0756,2022-03-31,Express,Convenio Empresa,1800000.0,24,2.57,Al día,0
CRED01470,CLI0715,2023-11-24,Plus,Digital,8300000.0,36,2.21,Al día,0
CRED01471,CLI0368,2023-04-24,Empresarial,Referido,10200000.0,12,2.86,Al día,0
CRED01472,CLI0606,2020-07-27,Express,Digital,1000000.0,24,2.0,Al día,0
CRED01473,CLI0029,2020-12-11,Plus,Digital,3200000.0,24,1.95,Al día,0
CRED01474,CLI0721,2020-05-12,Express,Digital,,18,2.62,En mora,70
CRED01475,CLI0718,2022-01-14,Empresarial,Digital,14600000.0,18,2.16,Cancelado,0
CRED01476,CLI0361,2021-02-11,Express,Convenio Empresa,1400000.0,60,1.73,En mora,128
CRED01477,CLI0582,2021-11-24,Plus,Referido,5300000.0,18,1.61,Al día,0
CRED01478,CLI0578,2021-02-14,Express,Televentas,900000.0,18,2.84,Al día,0
CRED01479,CLI0146,2023-05-03,Plus,Digital,2400000.0,24,2.65,Cancelado,0
CRED01480,CLI0577,2022-04-07,Express,Digital,1300000.0,36,2.2,Al día,0
CRED01481,CLI0193,2020-09-08,Express,Televentas,2900000.0,36,3.02,En mora,170
CRED01482,CLI0505,2021-04-21,Express,Sucursal,1700000.0,36,2.2,Al día,0
CRED01483,CLI0556,2022-05-19,Empresarial,Digital,10700000.0,12,2.71,Al día,0
CRED01484,CLI0317,2022-10-19,Express,Convenio Empresa,1800000.0,24,3.05,En mora,95
CRED01485,CLI0180,2021-07-24,Express,Televentas,2500000.0,36,2.93,En mora,68
CRED01486,CLI0503,2023-04-06,Plus,Digital,3200000.0,48,2.37,En mora,20
CRED01487,CLI0039,2023-04-30,Plus,Televentas,5100000.0,36,2.66,Cancelado,0
CRED01488,CLI0093,2021-07-13,Empresarial,Digital,7700000.0,12,2.2,Al día,0
CRED01489,CLI0058,2023-08-11,Express,Convenio Empresa,3600000.0,24,2.6,Al día,0
CRED01490,CLI0239,2022-03-30,Plus,Digital,3000000.0,12,1.94,Cancelado,0
CRED01491,CLI0617,2021-12-30,Express,Convenio Empresa,1100000.0,36,2.24,Al día,0
CRED01492,CLI0225,2022-09-01,Express,Digital,2000000.0,12,1.86,Al día,0
CRED01493,CLI0021,2023-09-27,Plus,Sucursal,4100000.0,18,1.56,Al día,0
CRED01494,CLI0540,2023-05-20,Plus,Digital,4500000.0,24,2.5,Al día,0
CRED01495,CLI0490,2022-04-08,Plus,Referido,4300000.0,24,2.97,Al día,0
CRED01496,CLI0001,2022-09-19,Express,Convenio Empresa,1000000.0,24,1.54,Al día,0
CRED01497,CLI0340,2022-11-13,Express,Sucursal,3100000.0,24,1.83,Cancelado,0
CRED01498,CLI0629,2021-07-25,Express,Televentas,2300000.0,36,2.28,En mora,1
CRED01499,CLI0207,2020-10-28,Empresarial,Convenio Empresa,14800000.0,24,2.63,Al día,0
CRED01500,CLI0134,2022-07-20,Express,Digital,1300000.0,24,1.79,Al día,0
CRED01501,CLI0349,2020-08-09,Express,Digital,1900000.0,18,1.6,Al día,0
CRED01502,CLI0735,2020-09-07,Express,Televentas,1800000.0,24,2.38,Al día,0
CRED01503,CLI0182,2021-05-28,Plus,Digital,5900000.0,36,2.89,Al día,0
CRED01504,CLI0332,2022-09-29,Express,Sucursal,2600000.0,24,1.56,Al día,0
CRED01505,CLI0061,2022-10-15,Empresarial,Digital,10400000.0,36,2.09,Al día,0
CRED01506,CLI0023,2021-04-17,Express,Televentas,900000.0,24,2.63,Al día,0
CRED01507,CLI0152,2023-07-10,Empresarial,Televentas,16700000.0,36,1.72,Al día,0
CRED01508,CLI0601,2020-10-02,Express,Televentas,2000000.0,24,1.9,Al día,0
CRED01509,CLI0722,2020-03-01,Plus,Convenio Empresa,3200000.0,24,2.41,Al día,0
CRED01510,CLI0146,2020-07-22,Empresarial,Digital,11100000.0,36,3.12,Al día,0
CRED01511,CLI0793,2020-04-18,Express,Televentas,900000.0,18,1.99,Al día,0
CRED01512,CLI0114,2020-05-19,Empresarial,Digital,13500000.0,24,2.33,Cancelado,0
CRED01513,CLI0539,2022-10-17,Express,Sucursal,900000.0,36,2.18,Al día,0
CRED01514,CLI0374,2023-10-20,Empresarial,Convenio Empresa,9200000.0,12,3.03,Cancelado,0
CRED01515,CLI0075,2020-02-24,Plus,Sucursal,4300000.0,24,1.62,Al día,0
CRED01516,CLI0383,2021-01-01,Express,Digital,2500000.0,24,2.46,Cancelado,0
CRED01517,CLI0722,2022-02-22,Express,Digital,1700000.0,60,,Al día,0
CRED01518,CLI0679,2023-05-23,Express,Digital,2100000.0,48,3.18,En mora,39
CRED01519,CLI0406,2023-10-23,Express,Digital,1600000.0,18,2.69,Al día,0
CRED01520,CLI0601,2021-10-31,Express,Digital,1600000.0,24,2.15,En mora,168
CRED01521,CLI0104,2020-11-08,Express,Convenio Empresa,1700000.0,12,2.2,Al día,0
CRED01522,CLI0345,2021-09-12,Express,Digital,1500000.0,18,2.1,Al día,0
CRED01523,CLI0310,2023-06-27,Plus,Televentas,2200000.0,36,2.53,En mora,38
CRED01524,CLI0331,2023-06-30,Express,Referido,,12,2.76,Al día,0
CRED01525,CLI0140,2020-07-16,Express,Convenio Empresa,1800000.0,18,2.89,Cancelado,0
CRED01526,CLI0162,2020-06-05,Plus,Digital,3700000.0,60,2.21,Al día,0
CRED01527,CLI0750,2023-09-15,Express,Digital,1500000.0,48,2.72,Al día,0
CRED01528,CLI0448,2022-11-30,Express,Televentas,1400000.0,36,3.06,En mora,82
CRED01529,CLI0655,2022-10-05,Express,Digital,1100000.0,48,3.07,Al día,0
CRED01530,CLI0499,2022-08-12,Empresarial,Televentas,8500000.0,36,2.7,Al día,0
CRED01531,CLI0665,2021-02-17,Plus,Digital,3600000.0,12,2.58,En mora,38
CRED01532,CLI0325,2021-08-24,Express,Referido,1600000.0,24,2.4,En mora,100
CRED01533,CLI0179,2023-09-17,Plus,Convenio Empresa,4600000.0,24,,Cancelado,0
CRED01534,CLI0725,2022-10-16,Plus,Televentas,3700000.0,18,1.71,Al día,0
CRED01535,CLI0576,2022-10-01,Plus,Digital,2800000.0,48,,Al día,0
CRED01536,CLI0711,2022-10-30,Plus,Digital,2400000.0,24,1.77,Al día,0
CRED01537,CLI0629,2021-06-19,Plus,Convenio Empresa,9900000.0,12,2.48,Al día,0
CRED01538,CLI0366,2023-01-15,Express,Televentas,1000000.0,18,2.6,En mora,115
CRED01539,CLI0229,2021-12-04,Express,Digital,1300000.0,18,2.39,Al día,0
CRED01540,CLI0682,2023-01-12,Express,Digital,2000000.0,48,,Al día,0
CRED01541,CLI0604,2023-01-24,Empresarial,Digital,10900000.0,36,1.6,Al día,0
CRED01542,CLI0180,2020-02-06,Plus,Convenio Empresa,4800000.0,24,1.69,En mora,123
CRED01543,CLI0388,2020-03-05,Plus,Digital,3400000.0,24,1.76,Cancelado,0
CRED01544,CLI0315,2022-05-31,Empresarial,Televentas,10500000.0,36,3.18,Al día,0
CRED01545,CLI0752,2020-08-31,Express,Televentas,1700000.0,36,2.09,Al día,0
CRED01546,CLI0706,2022-02-24,Plus,Televentas,3600000.0,24,2.0,En mora,18
CRED01547,CLI0302,2022-07-10,Plus,Referido,4400000.0,48,1.59,Al día,0
CRED01548,CLI0131,2021-10-06,Empresarial,Referido,13500000.0,60,2.58,Al día,0
CRED01549,CLI0182,2022-02-09,Empresarial,Televentas,9800000.0,60,2.61,Al día,0
CRED01550,CLI0747,2022-06-25,Plus,Digital,4000000.0,36,1.8,Al día,0
CRED01551,CLI0002,2022-07-30,Express,Televentas,2500000.0,48,3.06,Al día,0
CRED01552,CLI0719,2020-03-14,Plus,Televentas,5600000.0,24,,En mora,29
CRED01553,CLI0587,2020-03-08,Express,Televentas,3100000.0,48,1.89,Al día,0
CRED01554,CLI0401,2020-12-28,Plus,Convenio Empresa,2200000.0,48,2.33,Al día,0
CRED01555,CLI0790,2023-02-14,Empresarial,Digital,12900000.0,48,2.28,Cancelado,0
CRED01556,CLI0582,2023-09-12,Express,Televentas,2100000.0,48,2.09,En mora,148
CRED01557,CLI0034,2021-09-12,Plus,Digital,2900000.0,24,2.89,Al día,0
CRED01558,CLI0187,2023-12-17,Express,Convenio Empresa,1800000.0,18,1.69,Al día,0
CRED01559,CLI0617,2020-12-02,Express,Digital,2500000.0,18,2.21,Al día,0
CRED01560,CLI0326,2022-10-03,Express,Convenio Empresa,1200000.0,36,2.23,Al día,0
CRED01561,CLI0627,2022-06-01,Plus,Digital,4700000.0,18,2.3,Al día,0
CRED01562,CLI0227,2020-10-02,Empresarial,Televentas,12800000.0,24,2.96,Al día,0
CRED01563,CLI0655,2021-10-01,Empresarial,Convenio Empresa,7100000.0,24,1.87,Al día,0
CRED01564,CLI0580,2022-03-07,Express,Digital,1500000.0,36,1.67,Al día,0
CRED01565,CLI0107,2022-09-25,Empresarial,Convenio Empresa,10700000.0,48,2.55,Al día,0
CRED01566,CLI0509,2020-08-12,Plus,Televentas,3000000.0,36,,Al día,0
CRED01567,CLI0145,2023-03-11,Express,Televentas,1100000.0,36,1.63,Al día,0
CRED01568,CLI0340,2023-10-14,Express,Digital,1500000.0,24,2.23,Al día,0
CRED01569,CLI0764,2022-10-01,Express,Televentas,2200000.0,48,1.87,Al día,0
CRED01570,CLI0080,2023-09-13,Empresarial,Televentas,11900000.0,18,2.11,Al día,0
CRED01571,CLI0244,2023-02-08,Plus,Televentas,3000000.0,18,1.94,Al día,0
CRED01572,CLI0356,2023-11-04,Plus,Convenio Empresa,5000000.0,48,1.66,Al día,0
CRED01573,CLI0328,2023-01-09,Express,Televentas,1200000.0,36,2.45,Al día,0
CRED01574,CLI0172,2023-03-17,Plus,Digital,2300000.0,36,1.55,Cancelado,0
CRED01575,CLI0652,2022-08-20,Express,Digital,1400000.0,24,3.14,Castigado,308
CRED01576,CLI0091,2022-09-01,Express,Digital,2500000.0,24,2.08,Al día,0
CRED01577,CLI0726,2023-02-25,Plus,Digital,5000000.0,24,2.68,Cancelado,0
CRED01578,CLI0687,2020-11-16,Express,Convenio Empresa,1600000.0,12,2.88,Al día,0
CRED01579,CLI0655,2022-11-03,Plus,Convenio Empresa,3500000.0,24,1.97,Al día,0
CRED01580,CLI0747,2020-04-24,Express,Digital,,24,2.77,Castigado,232
CRED01581,CLI0344,2022-03-12,Plus,Sucursal,4100000.0,24,2.92,Al día,0
CRED01582,CLI0458,2021-06-23,Express,Televentas,,36,1.91,Al día,0
CRED01583,CLI0012,2022-10-10,Plus,Referido,3500000.0,60,3.19,Al día,0
CRED01584,CLI0272,2023-04-25,Express,Convenio Empresa,1500000.0,36,1.54,Al día,0
CRED01585,CLI0215,2022-02-12,Express,Convenio Empresa,900000.0,48,1.87,Al día,0
CRED01586,CLI0256,2023-06-17,Empresarial,Digital,7600000.0,24,2.83,Al día,0
CRED01587,CLI0710,2023-10-17,Express,Digital,1900000.0,36,1.83,Al día,0
CRED01588,CLI0070,2021-12-23,Plus,Digital,4000000.0,12,2.69,Al día,0
CRED01589,CLI0359,2021-08-05,Empresarial,Convenio Empresa,9000000.0,12,,Al día,0
CRED01590,CLI0263,2021-10-18,Express,Digital,1100000.0,24,3.13,Cancelado,0
CRED01591,CLI0111,2020-05-05,Express,Convenio Empresa,3100000.0,24,2.31,En mora,38
CRED01592,CLI0738,2020-02-27,Plus,Digital,3000000.0,36,3.15,Al día,0
CRED01593,CLI0002,2023-04-24,Empresarial,Convenio Empresa,10600000.0,24,2.2,Al día,0
CRED01594,CLI0050,2020-04-02,Empresarial,Digital,8500000.0,48,1.87,En mora,24
CRED01595,CLI0396,2020-09-19,Plus,Digital,4000000.0,60,2.37,Al día,0
CRED01596,CLI0449,2022-01-20,Plus,Digital,4700000.0,12,2.6,Al día,0
